Semana,Campus,Ncampus,Edificio,Sitio,Estado,Copias/L
35,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,1543
35,Querétaro,27,3,Edif. 2 CIE,QUERETARO,2095
35,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,0
35,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,5425
35,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,11417
35,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,12282
35,Querétaro,27,11,Edif. 10 Medios,QUERETARO,0
35,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,0
35,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,0
35,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,3349
35,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,2472
35,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,0
35,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,0
35,Querétaro,27,14,Edif. 13 LDI,QUERETARO,0
35,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,0
35,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,0
35,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,0
35,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,0
35,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,0
35,Querétaro,27,24,CAE,QUERETARO,0
35,Querétaro,27,23,CAE,QUERETARO,0
36,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,117390
36,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,117371
36,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,117333
36,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,2610
36,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,0
36,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,0
36,Querétaro,27,3,Edif. 2 CIE,QUERETARO,0
36,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,0
36,Querétaro,27,3,Edif. 2 CIE,QUERETARO,0
36,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,0
36,Querétaro,27,11,Edif. 10 Medios,QUERETARO,5695
36,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,937
36,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,0
36,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,0
36,Querétaro,27,23,CAE,QUERETARO,0
36,Querétaro,27,14,Edif. 13 LDI,QUERETARO,0
36,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,109166
36,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,2419
36,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,103840
36,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,0
36,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,0
36,Querétaro,27,24,CAE,QUERETARO,56453
36,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,0
36,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,193314
37,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,0
37,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,22237
37,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,32544
37,Querétaro,27,11,Edif. 10 Medios,QUERETARO,0
37,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,0
37,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,2544
37,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,0
37,Querétaro,27,23,CAE,QUERETARO,0
37,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,0
37,Querétaro,27,14,Edif. 13 LDI,QUERETARO,0
37,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,0
37,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,31242
37,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,0
37,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,0
37,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,0
37,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,0
37,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,0
37,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,35056
37,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,0
37,Querétaro,27,3,Edif. 2 CIE,QUERETARO,0
37,Querétaro,27,24,CAE,QUERETARO,0
37,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,16887
37,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,0
38,Querétaro,27,3,Edif. 2 CIE,QUERETARO,14524
38,Querétaro,27,11,Edif. 10 Medios,QUERETARO,1041
38,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,0
38,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,20760
38,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,31620
38,Querétaro,27,24,CAE,QUERETARO,0
38,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,0
38,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,8670
38,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,33677
38,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,0
38,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,0
38,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,16341
38,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,0
38,Querétaro,27,23,CAE,QUERETARO,0
38,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,23567
38,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,34089
38,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,0
38,Querétaro,27,14,Edif. 13 LDI,QUERETARO,0
38,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,0
38,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,12206
38,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,0
38,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,29996
38,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,5486
39,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,0
39,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,0
39,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,36661
39,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,0
39,Querétaro,27,11,Edif. 10 Medios,QUERETARO,0
39,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,11690
39,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,0
39,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,0
39,Querétaro,27,3,Edif. 2 CIE,QUERETARO,13136
39,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,0
39,Querétaro,27,14,Edif. 13 LDI,QUERETARO,0
39,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,0
39,Querétaro,27,23,CAE,QUERETARO,0
39,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,0
39,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,0
39,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,0
39,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,9866
39,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,6707
39,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,0
39,Querétaro,27,24,CAE,QUERETARO,0
39,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,7078
39,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,0
39,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,0
40,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,0
40,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,0
40,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,0
40,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,0
40,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,0
40,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,0
40,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,0
40,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,3386
40,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,0
40,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,0
40,Querétaro,27,3,Edif. 2 CIE,QUERETARO,23876
40,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,18801
40,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,0
40,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,9986
40,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,0
40,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,5520
40,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,0
40,Querétaro,27,24,CAE,QUERETARO,0
40,Querétaro,27,23,CAE,QUERETARO,0
40,Querétaro,27,11,Edif. 10 Medios,QUERETARO,24664
40,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,0
40,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,0
40,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,67834
41,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,0
41,Querétaro,27,11,Edif. 10 Medios,QUERETARO,0
41,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,0
41,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,0
41,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,0
41,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,0
41,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,0
41,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,0
41,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,0
41,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,0
41,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,0
41,Querétaro,27,3,Edif. 2 CIE,QUERETARO,0
41,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,0
41,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,0
41,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,15017
41,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,0
41,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,0
41,Querétaro,27,14,Edif. 13 LDI,QUERETARO,0
41,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,0
41,Querétaro,27,14,Edif. 13 LDI,QUERETARO,0
41,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,0
42,Querétaro,27,24,CAE,QUERETARO,0
42,Querétaro,27,23,CAE,QUERETARO,0
42,Querétaro,27,11,Edif. 10 Medios,QUERETARO,0
42,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,0
42,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,0
42,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,0
42,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,0
42,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,0
42,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,13744
42,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,0
42,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,0
42,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,0
42,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,0
42,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,0
42,Querétaro,27,14,Edif. 13 LDI,QUERETARO,0
42,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,0
42,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,1697
42,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,0
42,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,0
42,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,0
42,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,0
42,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,0
42,Querétaro,27,3,Edif. 2 CIE,QUERETARO,0
43,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,6399
43,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,0
43,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,13496
43,Querétaro,27,23,CAE,QUERETARO,1924
43,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,30647
43,Querétaro,27,3,Edif. 2 CIE,QUERETARO,7406
43,Querétaro,27,24,CAE,QUERETARO,0
43,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,0
43,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,0
43,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,20580
43,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,5477
43,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,44494
43,Querétaro,27,14,Edif. 13 LDI,QUERETARO,0
43,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,4714
43,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,0
43,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,14434
43,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,0
43,Querétaro,27,11,Edif. 10 Medios,QUERETARO,5314
43,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,22119
43,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,0
43,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,0
43,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,16243
43,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,0
44,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,9201
44,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,0
44,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,15591
44,Querétaro,27,3,Edif. 2 CIE,QUERETARO,0
44,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,0
44,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,0
44,Querétaro,27,24,CAE,QUERETARO,0
44,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,27326
44,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,0
44,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,0
44,Querétaro,27,23,CAE,QUERETARO,0
44,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,0
44,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,0
44,Querétaro,27,11,Edif. 10 Medios,QUERETARO,0
44,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,5614
44,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,0
44,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,0
44,Querétaro,27,14,Edif. 13 LDI,QUERETARO,8794
44,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,0
44,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,10303
44,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,25731
44,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,29807
45,Querétaro,27,14,Edif. 13 LDI,QUERETARO,0
45,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,0
45,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,0
45,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,0
45,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,0
45,Querétaro,27,24,CAE,QUERETARO,0
45,Querétaro,27,23,CAE,QUERETARO,0
45,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,0
45,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,0
45,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,0
45,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,0
45,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,0
45,Querétaro,27,11,Edif. 10 Medios,QUERETARO,0
45,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,0
45,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,0
45,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,0
45,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,0
45,Querétaro,27,3,Edif. 2 CIE,QUERETARO,0
45,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,0
45,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,0
45,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,0
45,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,0
45,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,0
46,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,0
46,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,11919
46,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,0
46,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,0
46,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,3776
46,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,0
46,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,0
46,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,0
46,Querétaro,27,14,Edif. 13 LDI,QUERETARO,0
46,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,0
46,Querétaro,27,3,Edif. 2 CIE,QUERETARO,0
46,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,0
46,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,5451
46,Querétaro,27,11,Edif. 10 Medios,QUERETARO,0
46,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,0
46,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,0
46,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,0
46,Querétaro,27,24,CAE,QUERETARO,0
46,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,0
46,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,0
46,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,0
46,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,0
46,Querétaro,27,23,CAE,QUERETARO,0
47,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,0
47,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,9321
47,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,0
47,Querétaro,27,11,Edif. 10 Medios,QUERETARO,0
47,Querétaro,27,14,Edif. 13 LDI,QUERETARO,0
47,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,0
47,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,0
47,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,0
47,Querétaro,27,23,CAE,QUERETARO,0
47,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,0
47,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,0
47,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,0
47,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,0
47,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,0
47,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,0
47,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,0
47,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,0
47,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,0
47,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,0
47,Querétaro,27,3,Edif. 2 CIE,QUERETARO,6467
47,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,0
47,Querétaro,27,24,CAE,QUERETARO,0
47,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,0
48,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,12099
48,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,0
48,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,21223
48,Querétaro,27,14,Edif. 13 LDI,QUERETARO,0
48,Querétaro,27,23,CAE,QUERETARO,0
48,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,28007
48,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,44734
48,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,0
48,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,0
48,Querétaro,27,24,CAE,QUERETARO,0
48,Querétaro,27,3,Edif. 2 CIE,QUERETARO,16736
48,Querétaro,27,11,Edif. 10 Medios,QUERETARO,26589
48,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,0
48,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,0
48,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,6926
48,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,0
48,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,73967
48,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,0
48,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,2829
48,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,29250
48,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,0
48,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,5747
48,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,0
49,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,6981
49,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,0
49,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,0
49,Querétaro,27,14,Edif. 13 LDI,QUERETARO,0
49,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,0
49,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,0
49,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,0
49,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,0
49,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,0
49,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,0
49,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,0
49,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,0
49,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,0
49,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,0
49,Querétaro,27,3,Edif. 2 CIE,QUERETARO,0
49,Querétaro,27,11,Edif. 10 Medios,QUERETARO,0
49,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,0
49,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,0
49,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,0
49,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,0
49,Querétaro,27,23,CAE,QUERETARO,0
49,Querétaro,27,24,CAE,QUERETARO,0
49,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,0
50,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,0
50,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,0
50,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,0
50,Querétaro,27,23,CAE,QUERETARO,0
50,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,0
50,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,0
50,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,0
50,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,0
50,Querétaro,27,24,CAE,QUERETARO,0
50,Querétaro,27,3,Edif. 2 CIE,QUERETARO,0
50,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,0
50,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,0
50,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,0
50,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,0
50,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,0
50,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,0
50,Querétaro,27,14,Edif. 13 LDI,QUERETARO,0
50,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,0
50,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,0
50,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,0
50,Querétaro,27,14,Edif. 13 LDI,QUERETARO,0
50,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,0
50,Querétaro,27,11,Edif. 10 Medios,QUERETARO,0
55,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,183206
55,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,137319
55,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,6806
55,Querétaro,27,14,Edif. 13 LDI,QUERETARO,7963
55,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,0
55,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,0
55,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,165386
55,Querétaro,27,3,Edif. 2 CIE,QUERETARO,110006
55,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,97564
55,Querétaro,27,23,CAE,QUERETARO,0
55,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,195900
55,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,4817
55,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,138081
55,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,1979507
55,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,1350514
55,Querétaro,27,11,Edif. 10 Medios,QUERETARO,208414
55,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,244701
55,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,266117
55,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,0
55,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,146550
55,Querétaro,27,24,CAE,QUERETARO,0
55,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,0
55,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,82929
56,Querétaro,27,6,Edif. 5 Profesional Salones,QUERETARO,174797
56,Querétaro,27,9,Edif. 8 Salon de Congresos,QUERETARO,1155077
56,Querétaro,27,11,Edif. 10 Medios,QUERETARO,469984
56,Querétaro,27,13,Edif. 12 Residencias,QUERETARO,29876
56,Querétaro,27,18,Edif. 17 EGADE,QUERETARO,81990
56,Querétaro,27,17,Edif. 16 CIMA,QUERETARO,19346
56,Querétaro,27,5,Edif. 4 Profesional,QUERETARO,420073
56,Querétaro,27,12,Edif. 11 Prepa,QUERETARO,127633
56,Querétaro,27,8,Edif.7 Administrativo,QUERETARO,15523
56,Querétaro,27,24,CAE,QUERETARO,24189
56,Querétaro,27,2,Edif. 1 Ing. Civil,QUERETARO,383203
56,Querétaro,27,14,Edif. 13 LDI,QUERETARO,0
56,Querétaro,27,22,Cancha 7 Cafetería Prepa,QUERETARO,0
56,Querétaro,27,23,CAE,QUERETARO,14721
56,Querétaro,27,3,Edif. 2 CIE,QUERETARO,657896
56,Querétaro,27,15,Edif. 14 Arquitectura,QUERETARO,59254
56,Querétaro,27,7,Edif. 6 Biblioteca,QUERETARO,0
56,Querétaro,27,4,Edif. 3 Profesional Salones,QUERETARO,409076
56,Querétaro,27,16,Edif. 15 Parque Tecnológico,QUERETARO,0
56,Querétaro,27,10,Edif. 9 Auditiorio,QUERETARO,956100
56,Querétaro,27,20,Edif. 19 Bioingeniería,QUERETARO,620683
56,Querétaro,27,19,Edif. 18 Estadio Borregos,QUERETARO,97603
56,Querétaro,27,21,Edif. 20 Alberca,QUERETARO,26263
